n_variable_index;c_name_variable;c_desc_variable;c_signal_ident;c_name_section;c_name_position;c_num_position;n_controller_id;n_variable_data_type_id;n_variable_type_id;n_module_index;n_module_channel;PPI.FilterTime;PPI.mCodeScaleMin;PPI.mCodeScaleMax;PPI.mCodeLowThreshold;PPI.mCodeHighThreshold;PPI.Hysteresis;PPI.MediaLen;PPI.LocalOverrideValue;PPI.MinEU;PPI.MaxEU;SP.SP;SP.TechHi;SP.TechLo;CW.ConfigState;CW.ActiveState;CW.Read;CW.Write;CW.LocalOverrideState;CW.FilterState;CW.InversionState;CW.Linearization;CW.SqrtLinearization;CW.NotQuality;CW.UpdateState;CW.Used_IOAddress;CW.Used_EURange;CW.MessOfChange;CW.Used_Media;CW.Used_Formula;CW;Alarms.HiThreshold;Alarms.HiHiThreshold;Alarms.LoThreshold;Alarms.LoLoThreshold;HILO_CW.Alarms.HiActiveState;HILO_CW.Alarms.HiHiActiveState;HILO_CW.Alarms.LoActiveState;HILO_CW.Alarms.LoLoActiveState;Formula;HILO_CW
335;DR.L1.SD1_MSS_T_Rtn;КСД №1. Измерение температуры возврата масла,сигнал для управления вентилятором;TT-03.I2;КСД №1;Маслосистема;14M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;1031.0;40.0;45.0;35.0;10.0;;;;;V6;15.0
336;DR.L1.MD1.Start_Fault;КМД №1. Наборная неисправность с выдержкой для запуска;M1.C2-SQ-STOPL;КМД №1;Дробилка;M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V340&(V337>360);0.0
337;DR.L1.MD1.WorkTimer;КМД №1. Двигатель дробилки. Таймер простоя дробилки;M1.R.I360;КМД №1;Дробилка;M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;1000.0;0.0;;;;;;;;;;;;;;;;;1031.0;120.0;360.0;0.0;0.0;;;;;E26<1?V337+1:0;3.0
338;DR.L1.MD1_EV.TL;КМД №1. Низкая температура на эксцентриковой втулке и в маслобаке;TT-14.F:IL;КМД №1;Маслосистема;M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;L17|L35;0.0
339;DR.L1.MD1_MSS.TL;КМД №1. Низкая температуры возврата масла при работающем насосе;TT-11.LL;КМД №1;Маслосистема;M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1000.0;1.0;0.0;1.0;-1000.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;(V328=0)?0-120:V339<0?V339+1:l36?1:0;0.0
340;DR.L1.MD1.CMD_Stop;КМД №1. Команда для последовательной остановки;C2-SQ-STOP.F;КМД №1;Дробилка;M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;(L35|((L22|L36)&E26)|H16|V114|H19|V257)&l4;0.0
341;DR.L1.SD1.Pulse_Start;КСД №1. Импульс 35 сек. при запуске дробилки;14M1:on35;КСД №1;Дробилка;14M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
342;DR.L1.MD1.Pulse_Start;КМД №1. Импульс 35 сек. при запуске дробилки;M1:on35;КМД №1;Дробилка;M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
343;DR.L1.Lock_L1_From_L2;Сбор команды. Блокировка пуска от дроб. каскада №1 (в каскад №2);AL-21.C;Каскад 2;Последовательность;1.Cascad;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V341+V342@294;0.0
344;DR.L1.Mode_Local_Perm;Разрешение переключения в местный режим откл/вкл - Кнопка на АРМ;LOCAL-RELEASE;Каскад 2;Последовательность;Cascad;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
345;DR.L1.Mode_Local;Местный режим;LOCAL-MODE;Каскад 2;Последовательность;1.Cascad;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;(V259<1)?@344:(V344<1)?0:V345?1:V397=0;0.0
346;DR.L1.MD1.I;Конвейер ЛК-3А. Дробилка КМД №1. Ток двигателя в %;M1.F:CUR;Конвейер №3а;ПИД;1.JTC-02;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;200.0;0.0;;;;;;;;;;;;;;;;;1031.0;73.0;105.0;55.0;5.0;;;;;V4/72.3*100;15.0
347;DR.L1.K3A_VFD_VR.I;Конвейер ЛК-3А. ЧП. Ток двигателя в %;24M1.F:CUR;Конвейер №3а;ПИД;24PID;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;200.0;0.0;;;;;;;;;;;;;;;;;1031.0;90.0;99.0;0.0;0.0;;;;;V9/58*100;3.0
348;DR.L1.SD1.I;КСД №1. Ток двигателя в %;14M1.F:CUR;КСД №1;ПИД;1.JTC-01;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;200.0;0.0;;;;;;;;;;;;;;;;;1031.0;70.0;105.0;25.0;10.0;;;;;V26/76*100;15.0
349;DR.L1.K3_VFD_VR.I;Конвейер ЛК-3. ЧП. Ток двигателя в %;11M1.F:CUR;Конвейер №3;ПИД;1PID;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;200.0;0.0;;;;;;;;;;;;;;;;;1031.0;125.0;0.0;0.0;0.0;;;;;V32/391*100;1.0
350;DR.L1.PIT3_VFD_VR.I;Пластинчатый питатель ПП-3. ЧП. Ток двигателя в %;1M1.F:CUR;Пластинчатый питатель №3;ПИД;1PID;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;200.0;0.0;;;;;;;;;;;;;;;;;1031.0;70.0;105.0;20.0;10.0;;;;;V34/70.3*100;15.0
351;DR.L1.GR1.I;Грохот №1. Ток двигателя в %;12M1.F:CUR;Грохот №1;Грохот;12M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;200.0;0.0;200.0;0.0;;;;;;;;;;;;;;;;;1031.0;50.0;60.0;0.0;0.0;;;;;V39/56*100;3.0
352;DR.L1.SD1.I_SP;КСД №1. Ток двигателя в % - Задание;C1-CUR.SP;КСД №1;Дробилка;JTC-01;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
353;DR.L1.MD1.I_SP;КМД №1. Ток двигателя в % - Задание;C2-CUR.SP;КМД №1;Дробилка;JTC-02;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;150.0;0.0;150.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
354;DR.L1.PIT3.H1_SP;Пластинчатый питатель ПП-3. КСД №1. Датчик уровня лазерный в приемной воронке - Задание;LIC-01.SP;Пластинчатый питатель №3;ПИД;LIC-01;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
355;DR.L1.PIT3.H2_SP;Пластинчатый питатель ПП-3. Бункер. Датчик уровня радарный - Задание;LIC-02.SP;Пластинчатый питатель №3;ПИД;LIC-02;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
356;DR.L1.K3A.H_SP;Конвейер ЛК-3А. Дробилка КМД №1. Датчик уровня ультразвуковой в приемной воронке - Задание;LIC-03.SP;Конвейер №3а;ПИД;LIC-03;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;100.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
357;DR.L1.PIT3.WG_SP;Пластинчатый питатель ПП-3. Конвейер №4. Весы конвейерные - Задание;FIC-01.SP;Пластинчатый питатель №3;ПИД;FIC-01 ;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;900.0;0.0;900.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
358;DR.L1.SD1.I_MV;КСД №1. Ток двигателя в % - Выход регулятора;C1-CUR.MV;КСД №1;Дробилка;1PID;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1000.0;0.0;1000.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
359;DR.L1.MD1.I_MV;КМД №1. Ток двигателя в % - Выход регулятора;C2-CUR.MV;КМД №1;Дробилка;24PID;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;1500.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
360;DR.L1.PIT3.H1_MV;Пластинчатый питатель ПП-3. КСД №1. Датчик уровня лазерный в приемной воронке - Выход регулятора;LIC-01.MV;Пластинчатый питатель №3;ПИД;1PID;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;300.0;0.0;1500.0;300.0;1500.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
361;DR.L1.PIT3.H2_MV;Пластинчатый питатель ПП-3. Бункер. Датчик уровня радарный - Выход регулятора;LIC-02.MV;Пластинчатый питатель №3;ПИД;1PID;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;1500.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
362;DR.L1.K3A.H_MV;Конвейер ЛК-3А. Дробилка КМД №1. Датчик уровня ультразвуковой в приемной воронке - Выход регулятора;LIC-03.MV;Конвейер №3а;ПИД;24PID;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;1500.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
363;DR.L1.PIT3.WG_MV;Пластинчатый питатель ПП-3. Конвейер №4. Весы конвейерные - Выход регулятора;FIC-01.MV;Пластинчатый питатель №3;ПИД;1PID;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;1500.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
364;DR.L1.PIT3_VFD_VR.SP_Min;Пластинчатый питатель ПП-3. ЧП. Минимальное задание для регулятора;1M1-SCL.SP;Пластинчатый питатель №3;ПИД;1PID;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;1500.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;(V248<V358)&(V248<V360)&(V248<V361)?V248:(V358<V360)&(V358<V361)?V358:V360<V361?V360:V361;0.0
365;DR.L1.K3A_VFD_VR.SP_Min;Конвейер ЛК-3А. ЧП. Минимальное задание для регулятора;24M1-SCL.SP;Конвейер №3а;ПИД;24PID;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1500.0;0.0;1500.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;(V252<V359)&(V252<V362)?V252:V359<V362?V359:V362;0.0
366;DR.L1.SD1_SOL5.MV;КСД №1. SOL5 Открытие щели - выход с драйвера клапана;SV1-05.O2;КСД №1;Гидравлическая система;SOL5;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
367;DR.L1.SD1_SOL6.MV;КСД №1. SOL6 Закрытие щели - выход с драйвера клапана;SV1-06.O2;КСД №1;Гидравлическая система;SOL6;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
368;DR.L1.MD1_SOL2.MV;КМД №1. Шкаф гидравлики. SOL2 Открытие щели - выход с драйвера клапана;SOL2.O2;КМД №1;Шкаф гидравлики;SOL2;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
369;DR.L1.MD1_SOL3.MV;КМД №1. Шкаф гидравлики. SOL3 Закрытие щели - выход с драйвера клапана;SOL3.O2;КМД №1;Шкаф гидравлики;SOL3;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
370;DR.L1.SD1.Gap_UP;КСД №1. Регулятор зазора щели - выход ШИМ больше;CR1.PWM_UP;КСД №1;Регулятор зазора щели;CR1-GC-4;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
371;DR.L1.SD1.Gap_DW;КСД №1. Регулятор зазора щели - выход ШИМ меньше;CR1.PWM_DW;КСД №1;Регулятор зазора щели;CR1-GC-4;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
372;DR.L1.MD1.Gap_UP;КМД №1. Регулятор зазора щели - выход ШИМ больше;CR2.PWM_UP;КМД №1;Регулятор зазора щели;CR2-GC-4;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
373;DR.L1.MD1.Gap_DW;КМД №1. Регулятор зазора щели - выход ШИМ меньше;CR2.PWM_DW;КМД №1;Регулятор зазора щели;CR2-GC-4;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
374;DR.L1.SD1_SOL5.Gap_Open_Sum;КСД №1. SOL5 Открытие щели - суммирование выходного сигнала;SV1-05.C;КСД №1;Гидравлическая система;SOL5;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;7.0;0.0;0.0;0.0;0.0;;;;;V366|V370@203;0.0
375;DR.L1.SD1_SOL6.Gap_Close_Sum;КСД №1. SOL6 Закрытие щели - суммирование выходного сигнала;SV1-06.C;КСД №1;Гидравлическая система;SOL6;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;7.0;0.0;0.0;0.0;0.0;;;;;V367|V371@204;0.0
376;DR.L1.MD1_SOL2.Gap_Open_Sum;КМД №1. Шкаф гидравлики. SOL2 Открытие щели - суммирование выходного сигнала;SOL2.C;КМД №1;Шкаф гидравлики;SOL2;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;7.0;0.0;0.0;0.0;0.0;;;;;V368|V372@231;0.0
377;DR.L1.MD1_SOL3.Gap_Close_Sum;КМД №1. Шкаф гидравлики. SOL3 Закрытие щели - суммирование выходного сигнала;SOL3.C;КМД №1;Шкаф гидравлики;SOL3;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;7.0;0.0;0.0;0.0;0.0;;;;;V369|V373@232;0.0
378;DR.L1.SD1_SZ1;КСД №1. Счёт зубьев №1;MS-01.C;КСД №1;Гидравлическая система;SV1-01..8;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;7.0;0.0;0.0;0.0;0.0;;;;;V76=V378?V76:V271+1@271>1?V265+0.09*V398@265*0+V76:((V76=V77)*2-1)@398*0.045*N271+V265@265*0+V76;0.0
379;DR.L1.SD1_SZ2;КСД №1. Счёт зубьев №2;MS-02.C;КСД №1;Гидравлическая система;SV1-01..8;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;7.0;0.0;0.0;0.0;0.0;;;;;V77=V379?V77:V271-1@271<(0-1)?V265+0.09*V398@265*0+V77:((V76~V77)*2-1)@398*0.045*N271+V265@265*0+V77;0.0
380;DR.L1.MD1_SZ1;КМД №1. Счёт зубьев №1;MS-03.C;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;7.0;0.0;0.0;0.0;0.0;;;;;V116=V380?V116:V272+1@272*0+V266+0.0575*V399@266*0+V116;0.0
381;DR.L1.MD1_SZ2;КМД №1. Счёт зубьев №2;MS-04.C;КМД №1;Шкаф гидравлики;SOL1..9;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;7.0;0.0;0.0;0.0;0.0;;;;;V117=V381?V117:V272-1@272*0+V266+0.0575*V399@266*0+V117;0.0
382;DR.L1.SD1.Fault_RST;КСД №1. Сброс неисправностей;CR1-RESET;КСД №1;Дробилка;14M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
383;DR.L1.MD1.Fault_RST;КМД №1. Сброс неисправностей;CR2-RESET;КМД №1;Дробилка;M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;3.0;0.0;0.0;0.0;0.0;;;;;;0.0
384;DR.L1.PIT3.On;Пластинчатый питатель ПП-3. Индикация работы (кнопка Старт ПП4);CR1-PP5_START;Пластинчатый питатель №3;Пластинчатый питатель;1M1;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V250?(V250-V33)/V250<0.1&V330&V63:0;0.0
385;DR.L1.K3.WOHS;Конвейер ЛК-3. Запускать без датчика уровня в приямке;WOHS;Конвейер №3;Конвейер;11M1;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
386;DR.L1.PIT3.SP_In;Пластинчатый питатель ПП-3. Внешнее задание;1M1-SC.SPIN;Пластинчатый питатель №3;ПИД;1PID;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;300.0;0.0;300.0;100.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;V364+V300;0.0
387;DR.L1.CAB.1G5_DC_OK;Шкаф 1PCC01. Питание внешних цепей. Наличие напряжения питания на блоке 1G5;PCC01.1G5;ПЛК;Шкаф ПЛК;ПЛК;1.0;1.0;2.0;16.0;23.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
388;DR.L1.MD1.CAB.1G5_DC_OK;Шкаф 1MP800. Питание внешних цепей. Наличие напряжения питания на блоке 1G5;MP800.1G5;ПЛК;Шкаф ПЛК;ПЛК;1.0;1.0;2.0;20.0;21.0;0.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;2087.0;0.0;0.0;0.0;0.0;;;;;;0.0
389;DR.L1.SEQ.Snd;Таймер последовательность останова - Звуковой сигнал;SQ1.F:SP1;Каскад 2;Последовательность;Cascad;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;5.0;0.0;9999.0;5.0;9999.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
390;DR.L1.SEQ.PIT3_Stop;Таймер последовательность останова - Стоп ПП Питателя №4;SQ1.F:SP2;Каскад 2;Последовательность;Cascad;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;9999.0;30.0;9999.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
391;DR.L1.SEQ.K3_Stop;Таймер последовательность останова - Стоп Конвейера №4;SQ1.F:SP3;Каскад 2;Последовательность;Cascad;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;9999.0;30.0;9999.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
392;DR.L1.SEQ.GR1_Stop;Таймер последовательность останова - Стоп Грохота №3;SQ1.F:SP4;Каскад 2;Последовательность;Cascad;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;60.0;0.0;9999.0;60.0;9999.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
393;DR.L1.SEQ.SD1_Stop;Таймер последовательность останова - Стоп Дробилки КСД №1;SQ1.F:SP5;Каскад 2;Последовательность;Cascad;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;9999.0;30.0;9999.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
394;DR.L1.SEQ.GR2_Stop;Таймер последовательность останова - Стоп Грохота №4;SQ1.F:SP6;Каскад 2;Последовательность;Cascad;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;9999.0;30.0;9999.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
395;DR.L1.SEQ.K3A_Stop;Таймер последовательность останова - Стоп Конвейер №5а;SQ1.F:SP7;Каскад 2;Последовательность;Cascad;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;120.0;0.0;9999.0;120.0;9999.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
396;DR.L1.SEQ.MD1_Stop;Таймер последовательность останова - Стоп Дробилки КМД №1;SQ1.F:SP8;Каскад 2;Последовательность;Cascad;1.0;8.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;30.0;0.0;9999.0;30.0;9999.0;0.0;;;;;;;;;;;;;;;;;131.0;0.0;0.0;0.0;0.0;;;;;;0.0
397;DR.L1.SEQ.Mode_Local;Местный режим;LOCAL-MODE-AL;Каскад 2;Последовательность;1.Cascad;1.0;8.0;7.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;;;;;;;;;;;;;;;;;1031.0;0.0;0.0;0.0;0.0;;;;;E6+E7+E9+E10+E11+E13+E17+E20+E21+E22+E23+E24+E26>0;0.0
398;DR.L1.SD1.Gap_Corr_Dir;КСД №1. Направление корректировки щели (1- больше, -1 меньше);CR1-GE-3:OPCL;КСД №1;Дробилка;14M1;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;1.0;-1.0;;;;;;;;;;;;;;;;;7.0;0.0;0.0;0.0;0.0;;;;;V203?1:V204?0-1:V382?0:V398;0.0
399;DR.L1.MD1.Gap_Corr_Dir;КМД №1. Направление корректировки щели (1- больше, -1 меньше);CR2-GE-3:OPCL;КМД №1;Дробилка;M1;1.0;8.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0;1.0;-1.0;;;;;;;;;;;;;;;;;7.0;0.0;0.0;0.0;0.0;;;;;V231?1:V232?0-1:V383?0:V399;0.0
